CustomerID,Total_Revenue,Total_Quantity,Unique_Orders,Country,Revenue_Rank
17354,1393.06,1006,1,United Kingdom,1269
15810,1391.98,861,4,United Kingdom,1270
15051,1391.61,1011,3,United Kingdom,1271
13414,1390.5,1574,3,United Kingdom,1272
13516,1389.41,985,3,United Kingdom,1273
15898,1388.88,570,5,United Kingdom,1274
16539,1388.81,477,4,United Kingdom,1275
15453,1388.37,845,7,United Kingdom,1276
15134,1387.99,887,8,United Kingdom,1277
12952,1387.79,653,4,United Kingdom,1278
17676,1387.68,932,6,United Kingdom,1279
12775,1386.04,877,5,Netherlands,1280
13308,1385.51,843,3,United Kingdom,1281
18167,1384.8600000000001,382,3,United Kingdom,1282
17311,1384.85,1005,2,United Kingdom,1283
13572,1384.25,534,1,United Kingdom,1284
14507,1383.18,600,6,United Kingdom,1285
14116,1382.74,707,5,United Kingdom,1286
16389,1382.07,1242,4,United Kingdom,1287
16726,1382.02,977,5,United Kingdom,1288
17621,1379.9,514,3,United Kingdom,1289
12886,1378.4,770,2,United Kingdom,1290
15569,1375.71,666,5,United Kingdom,1291
16669,1374.8700000000001,888,3,United Kingdom,1292
14434,1372.8,368,6,United Kingdom,1293
15095,1370.6,1079,4,United Kingdom,1294
13813,1366.8600000000001,552,4,Germany,1295
14897,1366.38,468,4,United Kingdom,1296
13396,1360.99,600,2,United Kingdom,1297
14102,1360.28,961,5,United Kingdom,1298
15411,1358.88,530,4,United Kingdom,1299
13232,1357.6,778,7,United Kingdom,1300
17054,1356.33,804,5,United Kingdom,1301
14064,1353.74,1788,5,United Kingdom,1302
14859,1353.74,671,4,United Kingdom,1303
15116,1352.75,648,4,United Kingdom,1304
16079,1352.0,864,3,United Kingdom,1305
16493,1351.63,1164,4,United Kingdom,1306
12770,1351.45,743,1,Japan,1307
12646,1346.97,897,2,USA,1308
14154,1345.62,465,2,United Kingdom,1309
15398,1345.53,769,2,United Kingdom,1310
12463,1344.78,776,4,Belgium,1311
17372,1342.68,749,8,United Kingdom,1312
16317,1341.65,890,3,United Kingdom,1313
13743,1341.6,1776,7,United Kingdom,1314
18177,1341.42,710,6,United Kingdom,1315
16045,1340.7,897,4,United Kingdom,1316
13501,1340.32,560,1,Switzerland,1317
15734,1339.45,346,2,United Kingdom,1318
12620,1339.41,1181,3,France,1319
15059,1337.72,604,9,United Kingdom,1320
16110,1337.48,733,3,United Kingdom,1321
12919,1335.19,673,6,United Kingdom,1322
15680,1333.68,952,3,United Kingdom,1323
17932,1331.57,789,3,United Kingdom,1324
12676,1331.39,670,6,Sweden,1325
16295,1328.55,841,4,United Kingdom,1326
15146,1327.16,1473,2,United Kingdom,1327
17633,1324.84,644,4,United Kingdom,1328
12854,1324.5,627,3,United Kingdom,1329
17095,1324.16,618,3,United Kingdom,1330
16370,1320.56,647,4,United Kingdom,1331
14794,1319.91,673,7,United Kingdom,1332
13168,1319.19,682,4,United Kingdom,1333
16083,1317.62,908,2,United Kingdom,1334
12526,1316.66,632,3,Germany,1335
14921,1316.07,953,2,United Kingdom,1336
12576,1315.83,967,5,Poland,1337
14511,1314.81,784,5,United Kingdom,1338
16464,1314.68,963,3,United Kingdom,1339
14738,1314.45,601,7,United Kingdom,1340
14973,1314.45,369,3,United Kingdom,1341
16040,1313.55,684,3,United Kingdom,1342
12364,1313.1,1506,4,Belgium,1343
12516,1312.06,875,2,Germany,1344
14856,1311.3799999999999,714,3,United Kingdom,1345
14477,1309.6,720,4,United Kingdom,1346
16120,1309.14,878,4,United Kingdom,1347
14047,1308.6100000000001,381,5,United Kingdom,1348
13328,1308.48,680,1,United Kingdom,1349
14297,1305.33,865,4,United Kingdom,1350
12507,1304.81,894,3,Spain,1351
16744,1304.76,805,7,United Kingdom,1352
17919,1304.04,756,1,United Kingdom,1353
15813,1303.9099999999999,603,2,United Kingdom,1354
14898,1303.52,1020,6,United Kingdom,1355
15108,1300.25,499,4,European Community,1356
15494,1299.23,1148,2,United Kingdom,1357
12488,1298.66,529,3,France,1358
12372,1298.04,794,3,Denmark,1359
15602,1297.8700000000001,1137,9,United Kingdom,1360
17961,1296.44,560,39,United Kingdom,1361
16929,1295.39,929,7,United Kingdom,1362
16224,1295.3,1116,4,United Kingdom,1363
15621,1293.03,501,4,United Kingdom,1364
16101,1290.7,757,1,United Kingdom,1365
15171,1289.5,290,1,United Kingdom,1366
15136,1286.7,776,4,United Kingdom,1367
16949,1286.27,791,6,United Kingdom,1368
17350,1286.07,795,4,United Kingdom,1369
17802,1285.04,752,3,United Kingdom,1370
16899,1281.56,522,6,United Kingdom,1371
13878,1281.53,475,1,United Kingdom,1372
13538,1280.85,175,7,United Kingdom,1373
16951,1277.75,1318,3,United Kingdom,1374
16692,1276.0,152,2,United Kingdom,1375
17019,1272.61,827,4,United Kingdom,1376
12394,1272.48,819,2,Belgium,1377
12630,1270.88,548,2,Finland,1378
14669,1269.99,775,3,United Kingdom,1379
13492,1269.84,408,3,Switzerland,1380
13431,1269.1,672,2,United Kingdom,1381
14916,1268.98,1136,4,United Kingdom,1382
15199,1268.7,396,4,United Kingdom,1383
16660,1267.6499999999999,571,4,United Kingdom,1384
17037,1267.32,656,1,United Kingdom,1385
17158,1266.97,778,3,United Kingdom,1386
14105,1266.23,800,1,United Kingdom,1387
13989,1266.08,1313,2,United Kingdom,1388
16842,1264.19,693,3,United Kingdom,1389
15497,1262.2,624,2,United Kingdom,1390
15009,1261.78,642,3,United Kingdom,1391
16688,1260.86,804,4,United Kingdom,1392
17388,1259.56,1068,4,United Kingdom,1393
17412,1258.06,738,7,United Kingdom,1394
13151,1257.8700000000001,363,1,United Kingdom,1395
14931,1257.68,417,5,Channel Islands,1396
16639,1257.51,510,3,United Kingdom,1397
17481,1255.59,1061,4,United Kingdom,1398
13848,1255.0,3700,3,United Kingdom,1399
17262,1253.3600000000001,367,5,United Kingdom,1400
14698,1250.76,615,5,United Kingdom,1401
14383,1247.69,817,3,United Kingdom,1402
12689,1247.61,628,2,France,1403
13029,1247.5,134,3,United Kingdom,1404
15004,1246.32,630,1,United Kingdom,1405
12494,1246.1000000000001,707,7,France,1406
13860,1245.9,591,5,United Kingdom,1407
14428,1244.83,436,5,United Kingdom,1408
16531,1244.59,915,7,United Kingdom,1409
17584,1242.3,458,2,United Kingdom,1410
17588,1240.2,676,3,United Kingdom,1411
17731,1240.11,493,4,United Kingdom,1412
12985,1239.38,1533,2,United Kingdom,1413
13476,1238.47,417,2,United Kingdom,1414
14893,1237.8500000000001,799,2,United Kingdom,1415
13931,1237.53,725,2,United Kingdom,1416
15201,1236.54,1210,5,United Kingdom,1417
14684,1236.28,853,5,United Kingdom,1418
15376,1233.3600000000001,619,3,United Kingdom,1419
15910,1232.18,1015,8,United Kingdom,1420
18080,1231.5,642,2,United Kingdom,1421
18171,1231.31,481,5,United Kingdom,1422
14913,1227.43,1743,4,United Kingdom,1423
12997,1226.89,664,4,United Kingdom,1424
12412,1226.88,829,3,Denmark,1425
17774,1225.41,512,4,United Kingdom,1426
15841,1224.06,942,4,United Kingdom,1427
13208,1223.9,804,6,United Kingdom,1428
16794,1222.71,937,10,United Kingdom,1429
14745,1220.26,1038,5,United Kingdom,1430
15227,1219.4,750,5,United Kingdom,1431
13491,1215.82,903,10,United Kingdom,1432
17410,1214.72,616,5,United Kingdom,1433
13055,1214.41,894,3,United Kingdom,1434
18263,1213.1599999999999,1468,3,United Kingdom,1435
13918,1212.8400000000001,1140,2,United Kingdom,1436
16653,1212.66,733,2,United Kingdom,1437
12464,1212.05,112,8,Belgium,1438
17653,1207.56,1409,4,United Kingdom,1439
15737,1205.1200000000001,599,8,United Kingdom,1440
16800,1201.49,540,1,United Kingdom,1441
13158,1201.06,784,4,United Kingdom,1442
17320,1200.6200000000001,634,3,United Kingdom,1443
17800,1199.01,736,9,United Kingdom,1444
15605,1198.23,441,5,United Kingdom,1445
13118,1197.81,410,5,United Kingdom,1446
13211,1197.42,874,3,United Kingdom,1447
16042,1197.27,755,5,United Kingdom,1448
17867,1197.1000000000001,542,6,United Kingdom,1449
14487,1196.33,735,6,United Kingdom,1450
17720,1195.94,576,4,United Kingdom,1451
17526,1195.8999999999999,310,4,United Kingdom,1452
15145,1194.73,756,4,United Kingdom,1453
12611,1193.32,846,1,Italy,1454
13882,1191.13,953,5,United Kingdom,1455
12462,1189.59,536,2,Spain,1456
16612,1187.66,506,4,United Kingdom,1457
15630,1186.35,800,2,United Kingdom,1458
13752,1186.28,876,6,United Kingdom,1459
17058,1179.89,592,3,United Kingdom,1460
16950,1178.56,644,3,United Kingdom,1461
12885,1175.22,655,3,United Kingdom,1462
12640,1174.58,311,3,France,1463
15306,1174.35,810,3,United Kingdom,1464
14857,1173.12,464,2,United Kingdom,1465
13611,1171.8,766,3,United Kingdom,1466
18168,1169.94,594,6,United Kingdom,1467
12358,1168.06,248,2,Austria,1468
13500,1166.77,609,3,United Kingdom,1469
14737,1164.55,345,3,United Kingdom,1470
14261,1163.45,406,2,United Kingdom,1471
14447,1163.23,571,5,United Kingdom,1472
16714,1161.53,610,3,United Kingdom,1473
12546,1161.5,633,2,Spain,1474
15088,1160.07,460,2,United Kingdom,1475
17348,1159.52,1401,5,United Kingdom,1476
13499,1159.11,1365,5,United Kingdom,1477
16184,1158.79,561,6,United Kingdom,1478
14723,1158.3,695,6,United Kingdom,1479
13744,1156.36,1249,2,United Kingdom,1480
16637,1154.47,927,4,United Kingdom,1481
16062,1153.62,800,4,United Kingdom,1482
12710,1149.02,851,3,Germany,1483
17505,1145.84,556,2,United Kingdom,1484
16766,1145.6,536,2,United Kingdom,1485
12769,1143.6,356,1,Brazil,1486
17770,1143.27,365,5,United Kingdom,1487
18125,1142.99,804,4,United Kingdom,1488
15985,1142.42,1086,2,United Kingdom,1489
16270,1141.24,688,1,United Kingdom,1490
13330,1140.93,751,3,United Kingdom,1491
13819,1140.35,1109,3,United Kingdom,1492
16172,1140.21,787,5,United Kingdom,1493
17135,1139.73,1224,7,United Kingdom,1494
17500,1138.0,17,3,United Kingdom,1495
17302,1135.63,575,5,United Kingdom,1496
17242,1135.04,611,2,United Kingdom,1497
15489,1134.28,608,3,United Kingdom,1498
16989,1133.25,1233,6,United Kingdom,1499
17585,1133.07,1671,4,United Kingdom,1500
13282,1132.14,307,3,United Kingdom,1501
13772,1132.13,546,3,United Kingdom,1502
13310,1132.03,587,3,United Kingdom,1503
13610,1131.88,516,7,United Kingdom,1504
15500,1131.56,572,4,United Kingdom,1505
13447,1129.14,584,3,United Kingdom,1506
14824,1127.71,525,4,United Kingdom,1507
12609,1126.85,648,3,Germany,1508
14708,1126.37,621,3,United Kingdom,1509
17470,1125.07,1675,5,United Kingdom,1510
14129,1123.8600000000001,592,5,United Kingdom,1511
15436,1122.53,613,3,United Kingdom,1512
13486,1122.41,669,3,United Kingdom,1513
17562,1122.38,817,7,United Kingdom,1514
16807,1121.59,778,3,United Kingdom,1515
16086,1121.39,511,5,United Kingdom,1516
15730,1120.88,689,3,United Kingdom,1517
17894,1119.81,405,8,United Kingdom,1518
14276,1119.74,744,3,United Kingdom,1519
13064,1119.49,516,4,United Kingdom,1520
12842,1118.99,547,2,United Kingdom,1521
15716,1118.81,744,4,United Kingdom,1522
17788,1117.9,211,2,United Kingdom,1523
13591,1117.13,485,3,United Kingdom,1524
14971,1116.57,644,3,United Kingdom,1525
16350,1116.47,545,4,United Kingdom,1526
12679,1113.02,554,4,France,1527
17609,1112.22,723,5,United Kingdom,1528
16049,1111.79,793,3,United Kingdom,1529
14161,1110.52,455,3,United Kingdom,1530
14817,1110.34,655,2,United Kingdom,1531
15069,1109.53,520,1,United Kingdom,1532
12399,1108.65,1178,4,Belgium,1533
15933,1107.46,885,3,United Kingdom,1534
16833,1106.53,440,4,United Kingdom,1535
12857,1106.4,343,2,United Kingdom,1536
14410,1105.07,571,9,United Kingdom,1537
14948,1101.97,673,6,United Kingdom,1538
17047,1100.9,533,3,United Kingdom,1539
14744,1099.98,627,7,United Kingdom,1540
15978,1098.78,888,1,United Kingdom,1541
13104,1098.48,504,6,United Kingdom,1542
17966,1098.43,2571,5,United Kingdom,1543
16225,1096.32,493,5,United Kingdom,1544
16533,1095.56,612,3,United Kingdom,1545
13652,1095.08,578,3,United Kingdom,1546
15745,1094.59,421,4,United Kingdom,1547
15608,1093.68,714,4,United Kingdom,1548
13521,1093.65,736,3,United Kingdom,1549
18189,1090.24,566,2,United Kingdom,1550
13853,1090.14,312,1,United Kingdom,1551
12534,1089.18,651,1,Germany,1552
15763,1086.92,271,2,United Kingdom,1553
13467,1083.71,584,2,United Kingdom,1554
17041,1081.57,951,3,United Kingdom,1555
14561,1080.76,1014,3,United Kingdom,1556
16200,1080.6200000000001,523,2,United Kingdom,1557
13726,1079.6599999999999,1054,2,United Kingdom,1558
15197,1079.6100000000001,469,3,United Kingdom,1559
12354,1079.4,530,1,Spain,1560
13715,1079.34,563,5,United Kingdom,1561
16980,1078.96,788,2,United Kingdom,1562
14352,1078.96,538,4,United Kingdom,1563
16094,1078.23,647,4,United Kingdom,1564
16563,1077.74,486,1,United Kingdom,1565
13131,1073.3,447,3,United Kingdom,1566
15712,1072.3600000000001,486,5,United Kingdom,1567
15238,1071.99,692,3,United Kingdom,1568
13635,1071.03,677,1,United Kingdom,1569
17522,1070.71,1034,5,United Kingdom,1570
13761,1070.65,642,2,United Kingdom,1571
14212,1070.48,1152,1,United Kingdom,1572
17214,1069.1200000000001,276,6,United Kingdom,1573
16918,1068.82,721,6,United Kingdom,1574
15027,1066.1499999999999,565,4,United Kingdom,1575
17277,1065.3500000000001,430,2,United Kingdom,1576
14488,1064.28,799,1,United Kingdom,1577
17287,1064.11,559,7,United Kingdom,1578
12951,1064.07,503,6,United Kingdom,1579
15801,1063.95,570,3,United Kingdom,1580
12936,1063.9,559,4,United Kingdom,1581
12815,1063.46,379,2,Poland,1582
14411,1063.0,196,1,United Kingdom,1583
16214,1062.75,420,3,United Kingdom,1584
15996,1060.68,384,6,United Kingdom,1585
15706,1060.56,321,4,United Kingdom,1586
17727,1060.25,645,1,United Kingdom,1587
18130,1059.39,824,3,United Kingdom,1588
14465,1058.6200000000001,405,3,United Kingdom,1589
13455,1058.34,354,2,United Kingdom,1590
14419,1058.06,487,6,United Kingdom,1591
15407,1056.44,558,4,United Kingdom,1592
14514,1055.35,589,3,United Kingdom,1593
15977,1054.73,1016,2,United Kingdom,1594
16728,1054.67,677,4,United Kingdom,1595
12716,1053.49,708,2,France,1596
14583,1052.55,792,5,United Kingdom,1597
16416,1051.4,672,3,United Kingdom,1598
12849,1050.8899999999999,623,2,United Kingdom,1599
14224,1050.12,514,4,United Kingdom,1600
15329,1049.7,486,3,United Kingdom,1601
14078,1049.37,310,6,United Kingdom,1602
15464,1048.85,350,1,United Kingdom,1603
15839,1048.49,675,3,United Kingdom,1604
15777,1047.11,378,4,United Kingdom,1605
16520,1046.57,558,3,United Kingdom,1606
14293,1046.56,709,4,United Kingdom,1607
17042,1044.3799999999999,994,5,United Kingdom,1608
15192,1044.32,918,3,United Kingdom,1609
14389,1043.46,729,2,United Kingdom,1610
15073,1043.41,491,3,United Kingdom,1611
12497,1043.1,1236,1,Germany,1612
14584,1042.26,383,4,United Kingdom,1613
13719,1041.68,609,5,United Kingdom,1614
18221,1041.61,791,5,United Kingdom,1615
15434,1041.48,647,5,United Kingdom,1616
14446,1039.58,933,4,United Kingdom,1617
16320,1038.46,732,2,Unspecified,1618
16175,1037.59,533,4,United Kingdom,1619
12691,1035.8,394,6,France,1620
16260,1035.45,311,1,United Kingdom,1621
13639,1033.34,800,1,United Kingdom,1622
17724,1033.0,300,3,United Kingdom,1623
12599,1032.58,956,7,France,1624
17405,1031.41,726,3,United Kingdom,1625
12724,1031.41,445,4,France,1626
13235,1031.07,441,1,United Kingdom,1627
12717,1030.98,506,2,Greece,1628
13253,1030.4,1572,2,United Kingdom,1629
17033,1030.14,750,3,United Kingdom,1630
15333,1028.56,344,1,United Kingdom,1631
16682,1028.0,1040,5,United Kingdom,1632
15104,1027.44,637,2,United Kingdom,1633
13956,1026.42,491,5,United Kingdom,1634
16160,1025.44,1162,2,United Kingdom,1635
14904,1025.44,1985,2,United Kingdom,1636
15658,1024.1000000000001,242,5,United Kingdom,1637
17096,1022.13,339,4,United Kingdom,1638
14346,1021.58,605,2,United Kingdom,1639
13165,1021.48,1376,2,United Kingdom,1640
12572,1020.42,452,2,Germany,1641
13376,1019.76,493,3,United Kingdom,1642
18142,1019.52,1276,2,United Kingdom,1643
12828,1018.71,494,6,United Kingdom,1644
14083,1018.43,732,9,United Kingdom,1645
12514,1017.68,440,1,Italy,1646
13728,1016.14,458,6,United Kingdom,1647
13867,1015.29,513,3,United Kingdom,1648
12642,1013.26,552,3,Germany,1649
12739,1013.04,486,2,United Arab Emirates,1650
17197,1013.01,191,1,United Kingdom,1651
14195,1012.0,760,2,United Kingdom,1652
14775,1011.9,1174,3,United Kingdom,1653
16229,1010.6,318,2,United Kingdom,1654
13032,1010.18,375,2,United Kingdom,1655
16572,1009.6,532,3,United Kingdom,1656
16174,1009.5500000000001,651,3,United Kingdom,1657
17951,1008.5400000000001,616,3,United Kingdom,1658
17646,1008.39,323,3,United Kingdom,1659
14631,1006.98,622,3,United Kingdom,1660
13429,1006.8,1390,4,United Kingdom,1661
17126,1004.75,792,5,United Kingdom,1662
14214,1004.38,751,5,United Kingdom,1663
13410,1003.06,518,5,United Kingdom,1664
12446,1002.3100000000001,351,1,RSA,1665
12545,1000.39,523,2,Spain,1666
15508,1000.27,440,6,United Kingdom,1667
18143,1000.16,570,2,United Kingdom,1668
12722,997.63,566,4,France,1669
14540,996.26,421,3,United Kingdom,1670
15110,996.1,246,4,United Kingdom,1671
17594,993.18,550,2,United Kingdom,1672
16009,992.71,378,4,United Kingdom,1673
13363,992.5,710,2,United Kingdom,1674
14223,991.13,585,3,United Kingdom,1675
16232,990.88,550,4,United Kingdom,1676
17324,990.23,844,4,United Kingdom,1677
15062,987.86,763,4,United Kingdom,1678
18237,987.1,622,5,United Kingdom,1679
16376,987.01,694,2,United Kingdom,1680
13117,984.91,945,8,United Kingdom,1681
17144,984.57,483,2,United Kingdom,1682
12510,982.5699999999999,353,2,Spain,1683
15133,982.42,680,3,United Kingdom,1684
14138,982.3800000000001,610,2,United Kingdom,1685
15071,982.07,269,2,United Kingdom,1686
16188,981.86,782,4,United Kingdom,1687
16907,981.65,298,5,United Kingdom,1688
16085,981.51,636,5,United Kingdom,1689
12541,981.18,680,3,Spain,1690
18170,980.31,409,3,United Kingdom,1691
13509,979.72,1106,7,United Kingdom,1692
15506,979.26,848,3,United Kingdom,1693
13350,979.12,287,2,United Kingdom,1694
15132,977.9300000000001,679,5,United Kingdom,1695
14920,977.77,509,2,United Kingdom,1696
15860,977.21,440,8,United Kingdom,1697
13026,975.36,1620,5,United Kingdom,1698
14522,974.54,525,4,United Kingdom,1699
15449,974.52,812,3,United Kingdom,1700
12994,974.4200000000001,459,3,United Kingdom,1701
15747,974.04,480,3,United Kingdom,1702
18194,973.8399999999999,632,1,United Kingdom,1703
16419,972.23,436,6,United Kingdom,1704
13155,971.76,497,4,United Kingdom,1705
17100,971.74,800,2,United Kingdom,1706
17618,971.58,331,3,United Kingdom,1707
14256,969.0600000000001,414,2,United Kingdom,1708
15907,967.45,509,3,United Kingdom,1709
15793,965.61,553,3,United Kingdom,1710
12550,964.83,569,1,Spain,1711
13138,962.39,473,6,United Kingdom,1712
14006,962.19,641,3,United Kingdom,1713
15156,961.49,597,3,United Kingdom,1714
14629,959.01,380,2,United Kingdom,1715
18192,957.97,339,1,United Kingdom,1716
13823,957.66,439,2,United Kingdom,1717
12697,957.59,508,3,Sweden,1718
15948,955.24,567,2,United Kingdom,1719
17244,954.9,616,1,United Kingdom,1720
17097,954.42,459,8,Spain,1721
15835,954.09,439,4,United Kingdom,1722
16934,950.9300000000001,399,2,United Kingdom,1723
15421,950.36,500,4,United Kingdom,1724
16511,950.26,417,3,United Kingdom,1725
13636,949.12,592,5,United Kingdom,1726
12822,948.88,550,2,United Kingdom,1727
17044,948.48,504,1,United Kingdom,1728
13748,948.25,439,5,United Kingdom,1729
15787,948.05,540,3,United Kingdom,1730
12458,947.4,506,2,Switzerland,1731
15707,945.58,605,4,United Kingdom,1732
17289,944.41,520,3,United Kingdom,1733
13261,944.1,210,2,United Kingdom,1734
12820,942.34,722,4,United Kingdom,1735
14075,942.26,754,3,United Kingdom,1736
15576,940.6700000000001,404,1,United Kingdom,1737
15289,939.78,1008,3,United Kingdom,1738
17527,939.37,488,4,United Kingdom,1739
17227,939.32,741,6,United Kingdom,1740
16584,936.08,646,2,United Kingdom,1741
14140,935.05,811,2,United Kingdom,1742
16027,934.62,1147,6,United Kingdom,1743
14081,934.52,596,2,United Kingdom,1744
12924,933.7,481,4,United Kingdom,1745
16657,933.62,1229,4,United Kingdom,1746
13655,932.97,605,2,United Kingdom,1747
14532,932.85,284,4,United Kingdom,1748
18133,931.4999999999999,1350,1,United Kingdom,1749
17552,930.41,719,4,United Kingdom,1750
14475,925.85,447,3,United Kingdom,1751
14231,925.71,409,3,United Kingdom,1752
17048,925.35,485,3,United Kingdom,1753
15312,924.85,516,4,United Kingdom,1754
13805,924.6,1900,2,United Kingdom,1755
15654,922.53,475,2,United Kingdom,1756
13122,922.39,585,2,United Kingdom,1757
16551,922.12,970,3,United Kingdom,1758
13934,922.1,390,1,United Kingdom,1759
13035,921.88,644,2,United Kingdom,1760
17323,921.07,776,7,United Kingdom,1761
13984,920.51,679,5,United Kingdom,1762
17018,920.1,176,2,United Kingdom,1763
12652,919.98,505,1,France,1764
13075,919.61,485,1,United Kingdom,1765
13549,918.2,458,7,United Kingdom,1766
15253,918.1999999999999,866,5,United Kingdom,1767
14015,917.34,378,1,United Kingdom,1768
14712,917.07,315,3,United Kingdom,1769
17236,916.13,474,6,United Kingdom,1770
14141,915.13,355,4,United Kingdom,1771
16216,914.9300000000001,254,1,United Kingdom,1772
16809,914.69,652,5,United Kingdom,1773
15587,913.6800000000001,312,4,United Kingdom,1774
12940,913.54,411,2,United Kingdom,1775
15364,913.19,493,2,United Kingdom,1776
14359,912.18,371,3,United Kingdom,1777
13782,912.0,371,6,United Kingdom,1778
13192,911.94,595,2,United Kingdom,1779
14289,911.26,292,6,United Kingdom,1780
18096,911.15,825,3,United Kingdom,1781
13689,910.0,512,1,United Kingdom,1782
15511,909.23,271,5,United Kingdom,1783
13038,908.46,360,3,United Kingdom,1784
14449,907.1,757,4,United Kingdom,1785
15480,905.5,303,1,Malta,1786
15022,905.04,543,4,United Kingdom,1787
15807,903.9,430,3,United Kingdom,1788
17566,901.21,518,2,United Kingdom,1789
16716,901.2,120,2,United Kingdom,1790
17848,901.1999999999999,398,9,United Kingdom,1791
14625,899.63,335,2,United Kingdom,1792
17886,899.61,481,3,United Kingdom,1793
13662,897.76,543,3,United Kingdom,1794
17537,897.62,700,2,United Kingdom,1795
16361,896.66,421,4,United Kingdom,1796
15079,895.61,389,4,United Kingdom,1797
15865,895.13,368,3,United Kingdom,1798
15211,894.4100000000001,240,2,United Kingdom,1799
15066,893.59,317,1,United Kingdom,1800
12772,892.47,556,1,Portugal,1801
13515,891.12,681,4,United Kingdom,1802
15255,890.85,489,1,United Kingdom,1803
14240,890.34,418,2,United Kingdom,1804
17027,890.29,421,6,United Kingdom,1805
14344,889.9300000000001,477,8,United Kingdom,1806
17007,889.9300000000001,597,6,United Kingdom,1807
14623,889.25,419,5,United Kingdom,1808
17829,889.24,496,1,United Arab Emirates,1809
16347,887.65,353,2,United Kingdom,1810
16900,887.11,833,3,United Kingdom,1811
15822,885.47,375,2,United Kingdom,1812
17704,885.19,343,2,United Kingdom,1813
17109,885.04,589,6,United Kingdom,1814
15799,884.14,955,3,United Kingdom,1815
14597,883.15,577,2,United Kingdom,1816
18236,882.24,403,6,United Kingdom,1817
13037,881.07,431,3,United Kingdom,1818
15076,880.85,571,1,United Kingdom,1819
15653,877.4399999999999,1200,2,United Kingdom,1820
14770,876.42,490,2,United Kingdom,1821
15100,876.0,80,3,United Kingdom,1822
13566,874.71,575,2,United Kingdom,1823
16513,874.59,407,4,United Kingdom,1824
13294,873.74,453,2,United Kingdom,1825
12847,871.54,909,1,United Kingdom,1826
15208,870.12,316,5,United Kingdom,1827
13200,870.09,516,4,United Kingdom,1828
13979,869.87,639,1,United Kingdom,1829
12694,869.67,509,2,France,1830
13203,869.46,800,4,United Kingdom,1831
17649,868.49,399,1,United Kingdom,1832
14912,867.85,971,2,Italy,1833
14715,867.38,521,4,United Kingdom,1834
16235,867.31,330,5,United Kingdom,1835
16121,867.11,586,2,United Kingdom,1836
14332,866.31,481,3,United Kingdom,1837
16567,865.6,996,2,United Kingdom,1838
13846,865.0600000000001,388,3,United Kingdom,1839
16221,864.86,717,3,United Kingdom,1840
12680,862.81,443,4,France,1841
16266,861.89,398,7,United Kingdom,1842
12794,860.41,592,2,Portugal,1843
13339,860.12,326,1,United Kingdom,1844
14577,859.71,353,4,United Kingdom,1845
17064,859.35,318,3,United Kingdom,1846
14553,859.27,493,5,United Kingdom,1847
16163,856.6,192,2,United Kingdom,1848
13991,855.97,998,6,United Kingdom,1849
12693,855.91,255,4,Germany,1850
16037,855.02,428,3,United Kingdom,1851
12878,854.99,547,2,United Kingdom,1852
17560,854.95,635,4,United Kingdom,1853
16877,853.72,463,6,United Kingdom,1854
14193,853.39,445,2,United Kingdom,1855
12379,852.24,407,2,Belgium,1856
16070,852.15,457,2,United Kingdom,1857
16020,851.01,487,3,United Kingdom,1858
12713,848.55,508,1,Germany,1859
14657,848.22,466,4,United Kingdom,1860
13221,847.41,244,2,United Kingdom,1861
16924,846.75,493,3,United Kingdom,1862
16222,846.72,365,1,United Kingdom,1863
15965,845.64,453,4,United Kingdom,1864
14803,845.55,370,3,United Kingdom,1865
17624,843.48,554,2,United Kingdom,1866
15164,843.05,360,3,United Kingdom,1867
17929,843.0,108,4,United Kingdom,1868
13929,842.65,143,2,United Kingdom,1869
16108,842.5,615,1,United Kingdom,1870
16560,841.41,500,2,United Kingdom,1871
14862,841.1999999999999,772,2,United Kingdom,1872
17076,841.0799999999999,295,3,United Kingdom,1873
13940,839.14,516,4,United Kingdom,1874
17115,837.5,372,3,United Kingdom,1875
16554,837.1,402,3,United Kingdom,1876
15832,836.79,465,1,United Kingdom,1877
12728,836.33,419,4,France,1878
16747,836.06,583,2,United Kingdom,1879
17169,835.78,526,2,United Kingdom,1880
17759,834.99,708,3,United Kingdom,1881
13835,834.57,442,4,United Kingdom,1882
17075,834.12,292,4,United Kingdom,1883
16644,833.78,826,2,United Kingdom,1884
15862,832.88,585,4,United Kingdom,1885
14644,830.76,258,2,United Kingdom,1886
13681,827.83,360,4,United Kingdom,1887
12461,826.88,287,2,Switzerland,1888
12781,826.74,671,2,Czech Republic,1889
16494,826.53,675,1,United Kingdom,1890
17921,826.52,430,4,United Kingdom,1891
15525,825.92,416,3,United Kingdom,1892
12427,825.8,533,3,Germany,1893
16869,825.42,585,4,United Kingdom,1894
16284,823.97,544,2,United Kingdom,1895
16164,822.48,433,3,United Kingdom,1896
12778,822.23,825,6,Netherlands,1897
13893,821.1,190,1,United Kingdom,1898
13220,819.2900000000001,196,4,United Kingdom,1899
17764,818.8199999999999,395,2,United Kingdom,1900
16092,817.86,628,3,United Kingdom,1901
16943,816.73,145,3,United Kingdom,1902
15649,816.0,192,2,United Kingdom,1903
15399,815.77,611,3,United Kingdom,1904
14499,815.32,501,3,United Kingdom,1905
13280,814.86,522,3,United Kingdom,1906
16460,814.72,879,3,United Kingdom,1907
13811,814.5,68,3,Germany,1908
18064,814.0,384,2,United Kingdom,1909
